Iteration,My,Sigma
4582,3.20138425577061,1.46175188659243
4583,3.20299697306249,1.47462083605671
4584,3.19292574569798,1.4626970450441
4585,3.2079587396777,1.46553641746128
4586,3.21562428011263,1.45802888565282
4587,3.21446239079241,1.45523321758075
4588,3.22078273973763,1.45221883816226
4589,3.22078273973763,1.45221883816226
4590,3.22544732948509,1.45758323662786
4591,3.22674252073851,1.4602345395206
4592,3.2074841073983,1.45862559948324
4593,3.20113540045098,1.45598591589374
4594,3.20422251987692,1.46359423622062
4595,3.19319342401843,1.46342027951886
4596,3.18603645242079,1.4634110361843
4597,3.20370341563086,1.47181419973476
4598,3.23143578840626,1.4660405012202
4599,3.21820410537015,1.46257001546358
4600,3.21613747034219,1.46335883799221
4601,3.22649712414834,1.46651072726668
4602,3.22608735967186,1.48054619880889
4603,3.24221750772489,1.47660901784095
4604,3.24652767269317,1.47542578706275
4605,3.24464146636193,1.46156422367191
4606,3.23429017253346,1.46184476036988
4607,3.20833860321982,1.45083240361121
4608,3.21071639255168,1.45036790111908
4609,3.19251950585719,1.44608961055219
4610,3.18571579956435,1.45311516753151
4611,3.20791055679342,1.44800363569543
4612,3.19779605438356,1.443361799773
4613,3.19073181267715,1.45244771499043
4614,3.18337750411852,1.46033668749177
4615,3.1752943741434,1.47489936947796
4616,3.16535036915245,1.46575779401013
4617,3.15992734814534,1.47395300197167
4618,3.15992734814534,1.47395300197167
4619,3.15467905988835,1.46045961470113
4620,3.15627967802982,1.46078183690567
4621,3.15489920199997,1.45841874923515
4622,3.14575520824354,1.46424341386295
4623,3.14575520824354,1.46424341386295
4624,3.13902612122941,1.44619517008906
4625,3.12731005316346,1.43573565505389
4626,3.11922202187095,1.44112198678702
4627,3.12659491218949,1.45038518935698
4628,3.12210782230482,1.43491725510686
4629,3.12065222624379,1.42106814201161
4630,3.11004409741018,1.40093655007049
4631,3.11843309187981,1.4199103794191
4632,3.12485777653022,1.41861764699839
4633,3.15029536885242,1.40008040920987
4634,3.14524183314083,1.41250430307407
4635,3.14429669065089,1.40330722905967
4636,3.13949340418445,1.39948945021688
4637,3.14194403030212,1.39688731704204
4638,3.14243338391758,1.37794388129854
4639,3.15461078600409,1.36204243706659
4640,3.15461078600409,1.36204243706659
4641,3.13656092678657,1.37490071834737
4642,3.150325586488,1.36153346450657
4643,3.15254658215068,1.37462150473498
4644,3.15722719210181,1.37576396554443
4645,3.14792414522823,1.38796436983079
4646,3.16661102984487,1.39606061493825
4647,3.16780511849349,1.38765512704135
4648,3.17377301966105,1.3986172199124
4649,3.16772840367624,1.3977874002261
4650,3.16580606700337,1.39287414505565
4651,3.15505576841245,1.39704301142752
4652,3.15755212155694,1.39869183251877
4653,3.1600257496242,1.40670141719
4654,3.16273593784432,1.40851749394576
4655,3.17276940400853,1.40371630650132
4656,3.18583099728271,1.40758158285168
4657,3.19767070602498,1.41964868599827
4658,3.18975054046452,1.42089842550376
4659,3.19274709105896,1.42309200057398
4660,3.1917853281655,1.41694440646082
4661,3.1767534453776,1.42635086572074
4662,3.1767534453776,1.42635086572074
4663,3.16879694288813,1.44561175870661
4664,3.16385831544047,1.44284647621119
4665,3.16414859344418,1.45896886145243
4666,3.15923812994143,1.45698570249939
4667,3.1611362830354,1.44986803694834
4668,3.15442325438202,1.44816138921063
4669,3.1536022368378,1.45931125744977
4670,3.13637588349935,1.46162118364639
4671,3.14336232509551,1.46718881630457
4672,3.14289130505294,1.46895128983248
4673,3.15147462439383,1.44792018851629
4674,3.1669573403147,1.44777550442011
4675,3.15782979704308,1.44275925559497
4676,3.15799318593543,1.43004492537759
4677,3.15799782388072,1.43088615026874
4678,3.16391722330524,1.44000649360407
4679,3.17273782623814,1.44451631464423
4680,3.16398539777972,1.45008729867441
4681,3.16622821935325,1.46931382591294
4682,3.16803948734799,1.47589330191168
4683,3.16995784088927,1.48288554608558
4684,3.17671985231662,1.48753268931992
4685,3.19288814480506,1.47972856048875
4686,3.19349684757897,1.50360162728688
4687,3.17813360932457,1.50593629453746
4688,3.1993536208936,1.50299476539045
4689,3.22450427683635,1.50469163820089
4690,3.22628894210671,1.51637905488618
4691,3.20845960528476,1.52206955647668
4692,3.21979661974371,1.51917854195199
4693,3.21979661974371,1.51917854195199
4694,3.22602207894085,1.51432276018206
4695,3.23412682255768,1.52054232397321
4696,3.21929825336016,1.52274579148274
4697,3.21257080675285,1.52574998243453
4698,3.22280935590659,1.50307069112337
4699,3.22280935590659,1.50307069112337
4700,3.23335884340896,1.5019536877792
4701,3.23335884340896,1.5019536877792
4702,3.2223295821986,1.49755870324151
4703,3.22375825573472,1.51482783370207
4704,3.21175439425673,1.52190559904323
4705,3.21708251691555,1.52462836260484
4706,3.21708251691555,1.52462836260484
4707,3.21708251691555,1.52462836260484
4708,3.21511086423848,1.53358051371253
4709,3.21974320273,1.53685548122929
4710,3.21974320273,1.53685548122929
4711,3.20045720892912,1.5316660884031
4712,3.22595198921222,1.53016537968091
4713,3.21822290321079,1.52761323870169
4714,3.22403391095294,1.51525480445913
4715,3.22403391095294,1.51525480445913
4716,3.22059555295452,1.50192574973103
4717,3.21266074623233,1.47695964776745
4718,3.20484985209181,1.47009876476874
4719,3.20296018755283,1.48320315808388
4720,3.20066580554708,1.4616907874966
4721,3.20350632125419,1.46826834635261
4722,3.22154290915344,1.46531475418383
4723,3.22383848489157,1.46051010028752
4724,3.22809231568196,1.46862963980753
4725,3.24646739949387,1.47937827954274
4726,3.25605461012319,1.47092492540313
4727,3.25605461012319,1.47092492540313
4728,3.2656496460404,1.44714775414036
4729,3.27383726166908,1.44535693055696
4730,3.27383726166908,1.44535693055696
4731,3.2717614415397,1.44232911941903
4732,3.2767294413741,1.44185137343286
4733,3.28695600723631,1.45209281888262
4734,3.28620308032313,1.45867736486356
4735,3.29291544237586,1.43203177954224
4736,3.28758800171634,1.43697721733062
4737,3.27726221002761,1.44102129932565
4738,3.2680484803705,1.44225667441022
4739,3.26491553775691,1.42703851322817
4740,3.26384414106083,1.41454167268212
4741,3.27169557422286,1.40217359158082
4742,3.28295518827132,1.41461175957588
4743,3.28295518827132,1.41461175957588
4744,3.28618038018594,1.40967389178487
4745,3.28943784124913,1.40669377482703
4746,3.28943784124913,1.40669377482703
4747,3.29293648250176,1.39946349605408
4748,3.28758854204337,1.4123079322819
4749,3.28504612672413,1.40854722809769
4750,3.28373775585846,1.39816187184011
4751,3.28373775585846,1.39816187184011
4752,3.28373775585846,1.39816187184011
4753,3.28958192262949,1.38627852611873
4754,3.29722584902137,1.38254184599486
4755,3.29944546387977,1.39273919076336
4756,3.30023236142748,1.40890722699385
4757,3.30891622484028,1.40914064502672
4758,3.31878726810079,1.42543761479874
4759,3.31438940121844,1.42767112088167
4760,3.31928391962321,1.41552210513184
4761,3.31928391962321,1.41552210513184
4762,3.31793282943365,1.40801232474251
4763,3.31025352417155,1.40836453762226
4764,3.30067325955837,1.406075149081
4765,3.31469990161069,1.4191751256212
4766,3.30918320793908,1.41939640011053
4767,3.31087318272452,1.42533245261439
4768,3.29443052191034,1.42805720729642
4769,3.29443052191034,1.42805720729642
4770,3.28950436811276,1.41639939074706
4771,3.27429843330302,1.39669950650535
4772,3.2693423816779,1.39462465807724
4773,3.27366248380805,1.39855016110469
4774,3.27277511230218,1.40397756688821
4775,3.27929667409359,1.40987819390489
4776,3.27442511390784,1.42920994206752
4777,3.29041607938224,1.41585102827872
4778,3.286582082571,1.41460106141029
4779,3.29492639046017,1.40960441988893
4780,3.28380097158762,1.40100699647232
4781,3.29026308177893,1.3854929583138
4782,3.30064146788677,1.38944931688391
4783,3.30064146788677,1.38944931688391
4784,3.30064146788677,1.38944931688391
4785,3.30064146788677,1.38944931688391
4786,3.29924868544485,1.40260746117418
4787,3.30446905005806,1.40608576812496
4788,3.29500375781695,1.40899664459446
4789,3.30073764667869,1.40368292540663
4790,3.30073764667869,1.40368292540663
4791,3.28501156667846,1.40643729313477
4792,3.27663801831739,1.4076241920615
4793,3.27473426416897,1.40555243901329
4794,3.26918041894641,1.41471753917655
4795,3.24474640815469,1.40920620927294
4796,3.25068263400937,1.41842029916185
4797,3.24759891198141,1.42056211043486
4798,3.24944108362732,1.42516837077157
4799,3.25676679042995,1.43014816576478
4800,3.24806123292273,1.41408733671014
4801,3.25660882502407,1.40762301713835
4802,3.26758592433747,1.41143464969585
4803,3.2713712659701,1.41004689338289
4804,3.273973566735,1.40409754987652
4805,3.27079101367025,1.4232535835596
4806,3.27406883375505,1.43065052084547
4807,3.29135722687422,1.42845287443504
4808,3.27347800269719,1.41927332475255
4809,3.26130973974841,1.42632180866719
4810,3.24941622349125,1.41209217466655
4811,3.23557778086987,1.41556631858021
4812,3.23699148683538,1.40108877502137
4813,3.23132711550608,1.40938772527687
4814,3.2250199744749,1.40239921529028
4815,3.22181622760783,1.39644262428264
4816,3.22715401801501,1.39659136315652
4817,3.22268863833936,1.40110706210904
4818,3.21567256605132,1.41306040365534
4819,3.21035598970234,1.41271657752542
4820,3.19616848882675,1.41605248799996
4821,3.19955989084718,1.4284350039317
4822,3.20512820070657,1.41584839578868
4823,3.21058373923787,1.41369069694288
4824,3.21401791645907,1.42469003801132
4825,3.21514442124616,1.43692211424278
4826,3.21251516985505,1.42478261528476
4827,3.20646872706836,1.42765282637014
4828,3.19637710368322,1.42715728198444
4829,3.19789382797561,1.43310376228098
4830,3.20350751027786,1.43459935205368
4831,3.21955104479055,1.42916681585442
4832,3.2360871984119,1.42358585403616
4833,3.25345258159038,1.40833652277549
4834,3.24351902027574,1.3996465315208
4835,3.24330568754179,1.40777653498039
4836,3.24792771009138,1.40473310576452
4837,3.25335363086156,1.39586499980305
4838,3.24631972206125,1.40574474292643
4839,3.24613493281535,1.38992301203336
4840,3.22689865587384,1.39480714418371
4841,3.22966325096864,1.3913758256457
4842,3.22085546201001,1.39841785936608
4843,3.23597299120064,1.40370990249664
4844,3.23543071896041,1.39572510429306
4845,3.23923164102686,1.38842351306062
4846,3.24126412677255,1.39111802148655
4847,3.24126412677255,1.39111802148655
4848,3.23562537751906,1.38468931779133
4849,3.24521852768529,1.36967548102595
4850,3.24583336154181,1.38195757776614
4851,3.24251319630261,1.393965408368
4852,3.25075432457161,1.40200500147111
4853,3.23794171787225,1.41208300716087
4854,3.27190990036571,1.41070181106552
4855,3.27723507871302,1.41440092784026
4856,3.26857195752841,1.40890698376134
4857,3.26502514307158,1.42041802192451
4858,3.26502514307158,1.42041802192451
4859,3.26537224852864,1.42472693642555
4860,3.24931944931935,1.40616800710835
4861,3.24979413573213,1.41224738733396
4862,3.25955277853619,1.41273486946901
4863,3.26449822926224,1.42822293203039
4864,3.24850709904624,1.43938607016091
4865,3.2429831277013,1.42798127238408
4866,3.22934072745432,1.43847889256076
4867,3.2211922845461,1.44930478242166
4868,3.23907226593151,1.42431296669082
4869,3.23312524252845,1.42747111877894
4870,3.23649964693602,1.43867556231301
4871,3.24316432064784,1.4332921140069
4872,3.24316432064784,1.4332921140069
4873,3.23591380197692,1.42781380386986
4874,3.23614590230274,1.43133228191785
4875,3.23509028297358,1.43990729567918
4876,3.2395185422375,1.4168511944918
4877,3.23528422576655,1.409404311151
4878,3.23405085882329,1.40533493898334
4879,3.22363337196577,1.41589873430346
4880,3.22938395519569,1.43616001637996
4881,3.21429933361238,1.42927216562252
4882,3.21840110803109,1.42454655510795
4883,3.22552478312534,1.42232250129634
4884,3.2342838535325,1.4138970341268
4885,3.23254973331703,1.41213923259688
4886,3.23061956878268,1.40340700326023
4887,3.22171281193109,1.40944439506311
4888,3.20472750303663,1.40350937591375
4889,3.19088078094564,1.38611497622999
4890,3.18166133042776,1.37194135597539
4891,3.1713585927827,1.40247006931695
4892,3.16279661525429,1.40296819182035
4893,3.1418725425769,1.41071640137411
4894,3.15256918140729,1.39859254576639
4895,3.1490297883938,1.42306488620988
4896,3.14717668379072,1.42172653799419
4897,3.15436231015594,1.43632640804014
4898,3.15436231015594,1.43632640804014
4899,3.14504693122342,1.42394056795546
4900,3.13842102739706,1.43400243776423
4901,3.14431927948054,1.43605117062584
4902,3.13835146378553,1.43815249126684
4903,3.1376248363444,1.44677552759735
4904,3.14566744712792,1.45809645897544
4905,3.13807900202682,1.46133261050665
4906,3.14395228426938,1.46276574103737
4907,3.13300101283242,1.46896956166591
4908,3.12330353333856,1.44836122884123
4909,3.12278190050946,1.45773699466095
4910,3.1192426489134,1.46113328448799
4911,3.12929819603824,1.45674015853573
4912,3.13423560368407,1.44976702380354
4913,3.13289359393207,1.43493651766408
4914,3.13785873993848,1.44550079369835
4915,3.13785873993848,1.44550079369835
4916,3.15120817218553,1.46535419966317
4917,3.14573685783409,1.46528027111921
4918,3.14573685783409,1.46528027111921
4919,3.13843921206681,1.47408650516688
4920,3.12517141658538,1.4636015331035
4921,3.12321487249906,1.46339552742346
4922,3.13605918496559,1.4504723793172
4923,3.1389019188821,1.45894378140184
4924,3.13013377226703,1.4542196355133
4925,3.134586324795,1.44899838558223
4926,3.12726869340454,1.44356039083489
4927,3.11456448400067,1.43284765290539
4928,3.12198484584039,1.43918750949159
4929,3.11837126768248,1.42823363225132
4930,3.10037590590381,1.42465860812895
4931,3.11398168713168,1.40219982125287
4932,3.11932442281849,1.40869197608721
4933,3.13144781842491,1.41584646190893
4934,3.13728236996853,1.42937342041267
4935,3.1349283584997,1.43929532578666
4936,3.12377651149964,1.43550021735183
4937,3.11497272690782,1.42736082098103
4938,3.12648868575138,1.41562804338229
4939,3.1265400249872,1.40909116173762
4940,3.11514649125388,1.4037592816793
4941,3.12568259385535,1.39840725849804
4942,3.12743029729807,1.40650032820391
4943,3.11988036962492,1.39966584889802
4944,3.12691505676451,1.41214469315226
4945,3.1186178214279,1.43108525242597
4946,3.1161567475634,1.44292066037862
4947,3.10500210243814,1.45408319367652
4948,3.0994940631427,1.44379052109949
4949,3.10171356512317,1.46016031012535
4950,3.10539317531516,1.45674555872728
4951,3.10279979570956,1.4402278488351
4952,3.11097022600025,1.44557095627478
4953,3.12210806350066,1.46012605461554
4954,3.12210806350066,1.46012605461554
4955,3.13268475900003,1.47308919094975
4956,3.13268475900003,1.47308919094975
4957,3.1383321831747,1.46652405800903
4958,3.1383321831747,1.46652405800903
4959,3.14133437318879,1.47740566835487
4960,3.13537484499157,1.45442489371586
4961,3.13456844434617,1.44376746947553
4962,3.14202973743046,1.43718742352444
4963,3.15534215757472,1.43403954453947
4964,3.15454265033619,1.42262785052763
4965,3.1517063404253,1.41563021344185
4966,3.14815017607795,1.40712557865087
4967,3.14614189332403,1.39551311064684
4968,3.14047013200835,1.41740122862804
4969,3.14026784530259,1.41747246396838
4970,3.13785386791827,1.4199530479273
4971,3.13785386791827,1.4199530479273
4972,3.14666714734198,1.42782939308536
4973,3.1467889506565,1.42855850147708
4974,3.15157301037133,1.43292545104927
4975,3.16166422636301,1.42210598519522
4976,3.15333857318955,1.429842115069
4977,3.1475177019931,1.43112062697021
4978,3.1650000777702,1.45002742966663
4979,3.17299622849094,1.45794396104068
4980,3.18550080623479,1.46799810097366
4981,3.19314946469875,1.45744183578461
4982,3.19649322255288,1.45985087504026
4983,3.19649322255288,1.45985087504026
4984,3.19649322255288,1.45985087504026
4985,3.19594263539629,1.46393091125836
4986,3.19928747855249,1.46028039043803
4987,3.21075011831316,1.46144676273187
4988,3.19723915784382,1.45327159945498
4989,3.19485331546602,1.45674510912987
4990,3.19277189305042,1.45136664804381
4991,3.17175211650519,1.44577131089397
4992,3.16431150316548,1.44409228593472
4993,3.16310281892483,1.453743993231
4994,3.16310281892483,1.453743993231
4995,3.16642942232092,1.46186172023205
4996,3.15203363101837,1.45412410778811
4997,3.15341253708485,1.43729212618275
4998,3.15201683311555,1.43780686685499
4999,3.15642193381405,1.43359502395547
5000,3.16279448078303,1.41611256102215
5001,3.16279448078303,1.41611256102215
5002,3.1533050628555,1.41820689424356
5003,3.1691272553516,1.4375412937661
5004,3.16712146277327,1.42859229996141
5005,3.16114043495323,1.41959656486051
5006,3.16389460534031,1.4068253034811
5007,3.15655403010522,1.40061857048371
5008,3.15653762650438,1.40465882062269
5009,3.1464614829948,1.40314027387328
5010,3.153323765512,1.40669542249017
5011,3.16052064221759,1.39767640424837
5012,3.14835742668697,1.41083157979709
5013,3.14672303251321,1.42397406921758
5014,3.15822346147426,1.4307330453433
5015,3.16283741209415,1.42904451369195
5016,3.1473535628478,1.42986277272461
5017,3.14106177081139,1.41791160164493
5018,3.14106177081139,1.41791160164493
5019,3.14228144470997,1.4209407987892
5020,3.13027243667757,1.40921144140804
5021,3.11657007644191,1.39380181978776
5022,3.11657007644191,1.39380181978776
5023,3.13023159298862,1.38340620007507
5024,3.13023159298862,1.38340620007507
5025,3.12931064644976,1.40008562034791
5026,3.13485080465473,1.40862498291025
5027,3.13865674361183,1.41409089766153
5028,3.13725213628645,1.41536330068992
5029,3.13725213628645,1.41536330068992
5030,3.12520169521056,1.42742317616937
5031,3.13019466897622,1.41549033811458
5032,3.13399451066978,1.40789752163372
5033,3.1338219928411,1.3845257475165
5034,3.1338219928411,1.3845257475165
5035,3.14592231678907,1.39148051283966
5036,3.13509319359306,1.39409422409398
5037,3.12639667269606,1.40244933084902
5038,3.12468316330955,1.42549079812517
5039,3.12713831432777,1.44186386593282
5040,3.11352039285998,1.44740358700166
5041,3.11668884774814,1.44205192890097
5042,3.1138317992061,1.44225491214591
5043,3.11825041347022,1.4506224126984
5044,3.13278172812995,1.46261856765494
5045,3.13238531044295,1.46203122512306
5046,3.13825842669941,1.46394147585473
5047,3.14910957661839,1.47553157132328
5048,3.15691165401009,1.48505048911246
5049,3.15498013963347,1.48860388740806
5050,3.15243433484293,1.48781479548124
5051,3.1432133956693,1.48205780473018
5052,3.14811171529163,1.48022115302027
5053,3.14006483729919,1.47212034671987
5054,3.16851907136857,1.46696127706141
5055,3.15253275979044,1.44071271916798
5056,3.14364153026827,1.44609133749924
5057,3.16581750963051,1.42627828843041
5058,3.17388178173508,1.4078700825737
5059,3.19224423649144,1.42139122068158
5060,3.19363094107794,1.42056949306863
5061,3.19950359519321,1.41685321974106
5062,3.18738433731916,1.42718519837926
5063,3.20572721773844,1.42771243096504
5064,3.21112721034862,1.44198899662517
5065,3.22038393331381,1.43545014756019
5066,3.2399096245837,1.43328026831816
5067,3.25791752377267,1.42799872081691
5068,3.25961830050491,1.43522196266501
5069,3.25903546099432,1.43222941413742
5070,3.25696915642126,1.43641382305993
5071,3.25313348458398,1.4274895961266
5072,3.23531726599966,1.43106720433265
5073,3.21326722941669,1.43622895765148
5074,3.21233479942111,1.43916876886491
5075,3.21233479942111,1.43916876886491
5076,3.21030954641844,1.44164148113853
5077,3.20752780941332,1.4261607886893
5078,3.20849269986739,1.42602934306567
5079,3.22016942912137,1.43473338603715
5080,3.21286939510643,1.43522251522277
5081,3.20708981915352,1.42901132910061
5082,3.20979954388794,1.43357468555244
5083,3.20735003999118,1.42503263179743
5084,3.20898388856511,1.42977918864361
5085,3.21925843936964,1.42561396904648
5086,3.21437910237519,1.42438510274158
5087,3.21511330821358,1.43071944799178
5088,3.20391158357313,1.42828939273662
5089,3.19414267961322,1.42408874113271
5090,3.20080508814213,1.42835070440796
5091,3.19764790853338,1.42884104091117
5092,3.20719377259284,1.42352059001065
5093,3.19991632780995,1.40876536614049
5094,3.20474693386448,1.42527822442983
5095,3.20474693386448,1.42527822442983
5096,3.19596921593594,1.41691902096204
5097,3.21507313012019,1.41383138130947
5098,3.20319306096676,1.41903445904502
5099,3.19324640219543,1.39950859139358
5100,3.18266438541403,1.39609467986205
5101,3.16777128599521,1.39776472893244
5102,3.16777128599521,1.39776472893244
5103,3.17126386249348,1.38891719398336
5104,3.1642716722322,1.38046539562552
5105,3.1452226508025,1.35344525896798
5106,3.14429971138858,1.35726312618193
5107,3.15179926414792,1.3578069020886
5108,3.15491572183771,1.359715901916
5109,3.15491572183771,1.359715901916
5110,3.16023310191897,1.35821415513648
5111,3.19061543072764,1.36080897516097
5112,3.19052732755116,1.35417243377759
5113,3.18142488271939,1.35836475568936
5114,3.18654729058165,1.3777006160361
5115,3.19059786073432,1.37823952158418
5116,3.18465433823064,1.37566522069505
5117,3.19146199315014,1.37506354994532
5118,3.21463014368676,1.3602061433253
5119,3.21040211357247,1.37540713587971
5120,3.21040211357247,1.37540713587971
5121,3.20241981800884,1.39164779603227
5122,3.2005019432362,1.39141783594547
5123,3.18067653030579,1.37647259398271
5124,3.18892689325284,1.39663547590753
5125,3.18418646532323,1.39442941273055
5126,3.19326388671586,1.4096457973615
5127,3.20526430496795,1.39926779802575
5128,3.20440431122485,1.392520295138
5129,3.19388612925279,1.38849717647569
5130,3.18292487378783,1.38167313217631
5131,3.1938664028673,1.39511016692132
5132,3.1938664028673,1.39511016692132
5133,3.19231249178167,1.40501175547223
5134,3.1826599613121,1.4060122493053
5135,3.18397712367022,1.41827469838218
5136,3.18215729421594,1.41816114288037
5137,3.19596894834539,1.42444819099465
5138,3.19230147617191,1.42451372629777
5139,3.19806895855164,1.42497308733335
5140,3.19957491740849,1.42341033799932
5141,3.19957491740849,1.42341033799932
5142,3.18539289341705,1.4330571485711
5143,3.18802465005443,1.43896162331306
5144,3.18636463633131,1.44186323280447
5145,3.17184782952249,1.42634494861877
5146,3.16408194831646,1.42232767616646
5147,3.1699736057634,1.4119660936605
5148,3.16670938856848,1.41388269093888
5149,3.170938907542,1.41077841536724
5150,3.17368136884485,1.41432628249598
5151,3.17679302520103,1.41295295238462
5152,3.18336397575853,1.40211417280797
5153,3.20188764294587,1.40824437122633
5154,3.20327923425139,1.38464026394959
5155,3.20407631123273,1.38262411701403
5156,3.1968966817021,1.38322380736436
5157,3.2138382655094,1.38844483824838
5158,3.24046219516607,1.38593815942776
5159,3.24078282403627,1.38895880717968
5160,3.26088687602726,1.38930130176342
5161,3.2475240602696,1.39050151350041
5162,3.23498551740812,1.38783959926525
5163,3.23708865123726,1.39620800702807
5164,3.21285913365326,1.39059065771587
5165,3.22643759645988,1.38644381445323
5166,3.25041003690834,1.37374903829586
5167,3.26057069830567,1.38119411038371
5168,3.26643430887184,1.38926601522715
5169,3.2563625881588,1.40534708565056
5170,3.25738371736841,1.40140816054224
5171,3.25794069779008,1.39282084062047
5172,3.25906711127582,1.39931610064453
5173,3.24232812372182,1.39134083569705
5174,3.24599245779482,1.3947195676517
5175,3.23701768167939,1.42076187018476
5176,3.25836496878568,1.43422131129874
5177,3.25931947270768,1.43981129692738
5178,3.26234465373511,1.44655973996121
5179,3.26377358861203,1.44436171428876
5180,3.2371424628827,1.44189220936842
5181,3.2274076172449,1.43137646150978
5182,3.22422773392005,1.42793014292818
5183,3.22978269890436,1.43176156538697
5184,3.222997932764,1.4143441356888
5185,3.23471267267894,1.42576900893375
5186,3.23407313032099,1.44090029697916
5187,3.26004918702452,1.4456112305873
5188,3.25977022558216,1.4481691607383
5189,3.25906281160935,1.45486619240423
5190,3.26136514869726,1.46318596661957
5191,3.25985491268439,1.4668392744143
5192,3.25883090874594,1.4714638296715
5193,3.25441088112039,1.4600616648293
5194,3.25220624487072,1.47050814505299
5195,3.26482304338304,1.47090823055509
5196,3.26280275593849,1.47482514518123
5197,3.26142613700165,1.48162952000872
5198,3.2701358714833,1.47992358629547
5199,3.2701358714833,1.47992358629547
5200,3.27803506619716,1.46355466118021
5201,3.26719219120868,1.46329616359356
5202,3.2756350094181,1.44827430194939
5203,3.2756350094181,1.44827430194939
5204,3.26870212883923,1.42866578081902
5205,3.26850586168336,1.42408464563726
5206,3.2588215735107,1.40921127676105
5207,3.26076207572371,1.42212686730074
5208,3.264548214979,1.41880488952402
5209,3.27612765028298,1.4198456647699
5210,3.27025676339055,1.41604777803738
5211,3.27470909818054,1.41983771075545
5212,3.26108628020485,1.41776476196536
5213,3.2553508366506,1.40341836292219
5214,3.23969360474734,1.40932067771325
5215,3.24432198212593,1.41652571114684
5216,3.24404620356713,1.40782347007013
5217,3.25252280217339,1.41327588653089
5218,3.25588716950445,1.42730452303843
5219,3.25901192208283,1.43935562011977
5220,3.25733998713643,1.44140919087162
5221,3.27993505876764,1.42160818670216
5222,3.26940421369674,1.4155103277578
5223,3.26940421369674,1.4155103277578
5224,3.28088594139669,1.40364576167244
5225,3.28394953858171,1.40725451820948
5226,3.27281748252639,1.41220096114432
5227,3.27193242487712,1.39990720587605
5228,3.26973895639247,1.39935505193854
5229,3.26244515603188,1.40107253828614
5230,3.26979104607671,1.41730473663822
5231,3.27002838605729,1.41865008852785
5232,3.28919442780794,1.41901999033765
5233,3.28724723711538,1.42296459660295
5234,3.28659224457508,1.41821698513902
5235,3.30222807967179,1.40968045462966
5236,3.30102417537194,1.39433176617588
5237,3.31839003798522,1.39580415816092
5238,3.31832301618284,1.41062154513355
5239,3.31832301618284,1.41062154513355
5240,3.29086803431607,1.40074645210932
5241,3.2905251643993,1.400892196418
5242,3.2608346141686,1.41214917814847
5243,3.26037533134991,1.41121394954044
5244,3.26037533134991,1.41121394954044
5245,3.25073690450849,1.40641578931726
5246,3.26576233599324,1.40326982182928
5247,3.28361753412931,1.40651828062916
5248,3.28161685670299,1.41535156066757
5249,3.26594250263856,1.41732745773677
5250,3.27858664660419,1.4116933748303
5251,3.27858664660419,1.4116933748303
5252,3.28906029832822,1.40390804916698
5253,3.28171588933315,1.39545237613248
5254,3.27614854467125,1.38917908735927
5255,3.27493468611431,1.401007866601
5256,3.25870149794843,1.39132657910528
5257,3.25260615745107,1.39977554410618
5258,3.25429249228759,1.381180617011
5259,3.25066555637225,1.38348801206476
5260,3.23511935813748,1.37377717295455
5261,3.22183429259417,1.37934686897158
5262,3.23123863985915,1.36905533732253
5263,3.23843311761905,1.38908485536639
5264,3.23131558314423,1.38783900348011
5265,3.23596152884388,1.3949737023973
5266,3.24108734406224,1.39010527909613
5267,3.25036451282527,1.38738178156488
5268,3.23583851183933,1.38621812305461
5269,3.23976199134595,1.38072578265703
5270,3.22603743263649,1.37747656959228
5271,3.21570987789158,1.38315585227699
5272,3.21301052145647,1.38294494864353
5273,3.21495277261489,1.38527002305726
5274,3.22521503123897,1.37424330175237
5275,3.22308553853331,1.35663998632751
5276,3.2306828946246,1.37443278559946
5277,3.22273416487252,1.37856531116046
5278,3.22188961895079,1.39673687408271
5279,3.20340898080436,1.3988331327157
5280,3.20237431365053,1.39128223048713
5281,3.19438248417288,1.39069057295314
5282,3.2017600370108,1.36470726273199
5283,3.21091789838531,1.3647910177285
5284,3.21091789838531,1.3647910177285
5285,3.22805710414416,1.37988906463777
5286,3.23562534665516,1.38166558010039
5287,3.22525947661292,1.38692102720105
5288,3.21240644019308,1.37551027058769
5289,3.19932914629166,1.37232622827581
5290,3.19932914629166,1.37232622827581
5291,3.20171166939701,1.37787692421475
5292,3.19307952782593,1.38594359925539
5293,3.20766377629052,1.394614842664
5294,3.20416005069612,1.39399732375464
5295,3.21004648307997,1.40910075297207
5296,3.21645152105755,1.42257577975267
5297,3.20482168763858,1.42842702702909
5298,3.20820525961757,1.4229177056551
5299,3.1905231110998,1.42232620853082
5300,3.18952532805274,1.42041163824485
5301,3.18590586628313,1.41390194925694
5302,3.1743439763591,1.41132505190453
5303,3.16617581448845,1.41025329001572
5304,3.15938729308545,1.42980126368768
5305,3.15980491344094,1.43068146115747
5306,3.15980491344094,1.43068146115747
5307,3.16124569141321,1.44005339550481
5308,3.17555403915195,1.45624998195702
5309,3.16707774894409,1.46886675330034
5310,3.14577969836781,1.46238003091899
5311,3.15290093013273,1.46191285805066
5312,3.15149112835675,1.45857027761164
5313,3.16443940808522,1.45964954458293
5314,3.17018172465638,1.46640465495087
5315,3.16352664427225,1.45013593585063
5316,3.16765302106652,1.47008119897615
5317,3.17697096319625,1.47185079328242
5318,3.20821609780118,1.49161112179455
